MVCO_CIAS	MVCO_FECMOV	MVCO_FECDOC	MVCO_NROCOM	MVCO_TPCO	TPCO_DESCRI	TO_NUMBER(C.MVCO_RENGLN)	MVCO_TPORAN	MVCO_MTOREN	MVCO_MONE	MVCO_CECO	MVCO_MAYO	MAYO_DESCRI	MVCO_DESCRI	AUXI_NIT	AUXI_DESCRI	CTCO_STATUS	CTCO_USER	CTCO_FECCOM	TO_CHAR(A.CTCO_FECCOM,'DD/MM/YYYYHH12:MI:SS')
80240	202412	30/12/24	120	914	CIERRE FONDO INVERSION	2	D	0,17			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 30-12-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	30/12/24	30/12/2024 12:00:00
80240	202412	30/12/24	120	914	CIERRE FONDO INVERSION	1	C	-0,17			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 30-12-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	30/12/24	30/12/2024 12:00:00
80240	202412	31/12/24	4	903	INGRESOS CAJA	1	D	0,62			11150504001	BANCOLOMBIA	(9)PAGO INTERESES	03100016655	FG 447 FIDEICOMISO GARANTIA ALTOS DEL TIO CONEJO	A	JHPAEZ	31/12/24	31/12/2024 12:00:00
80240	202412	31/12/24	4	903	INGRESOS CAJA	2	C	-0,62			41030501001	DEPOSITOS A LA VISTA	(9)PAGO INTERESES	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO   	A	JHPAEZ	31/12/24	31/12/2024 12:00:00
80240	202412	31/12/24	4	905	CIERRES CONTABLES	2	D	7,48			59050001001	GANANCIAS	Utilidad del Periodo.	800900924	PERDIDAS SOCIEDAD	A	YRAIGOSA	31/12/24	31/12/2024 12:00:00
80240	202412	31/12/24	4	905	CIERRES CONTABLES	1	C	-7,48			39150001001	GANANCIA DEL EJERCICIO	Utilidad del Periodo.	800900924	PERDIDAS SOCIEDAD	A	YRAIGOSA	31/12/24	31/12/2024 12:00:00
80240	202412	31/12/24	121	914	CIERRE FONDO INVERSION	1	C	-0,43			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 31-12-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	31/12/24	31/12/2024 12:00:00
80240	202412	31/12/24	121	914	CIERRE FONDO INVERSION	2	D	0,43			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 31-12-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	9	C	-44,09		11102	59050001001	GANANCIAS	CANCELA CUENTAS POR CIERRE ANUAL	800900924	PERDIDAS SOCIEDAD	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	6	C	-25,4		11102	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	CANCELA CUENTAS POR CIERRE ANUAL	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO   	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	2	D	4,88		11102	41030501001	DEPOSITOS A LA VISTA	CANCELA CUENTAS POR CIERRE ANUAL	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO   	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	5	D	148,53		11102	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	CANCELA CUENTAS POR CIERRE ANUAL	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO   	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	8	C	-128,01		11102	59050001001	GANANCIAS	CANCELA CUENTAS POR CIERRE ANUAL	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	1	D	2,44		11102	41030501001	DEPOSITOS A LA VISTA	CANCELA CUENTAS POR CIERRE ANUAL	80240	FG-447 FIDEICOMISO GARANTÍA ALTOS DEL TIO CONEJO   	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	7	C	-12,71		11102	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	CANCELA CUENTAS POR CIERRE ANUAL	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	3	D	0,24		11102	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	CANCELA CUENTAS POR CIERRE ANUAL	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202413	31/12/24	202414	905	CIERRES CONTABLES	4	D	54,12		11102	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	CANCELA CUENTAS POR CIERRE ANUAL	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	AUTO_CIERRE	31/12/24	31/12/2024 12:00:00
80240	202501	01/01/25	5	906	NOTAS CONTABLES	2520	C	-172,1			39050001001	GANANCIAS ACUMULADAS EJERCICIOS ANTERIORES	TRASLADO UTILIDAD 2024	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	BBENITEZ	01/01/25	01/01/2025 12:00:00
80240	202501	01/01/25	5	906	NOTAS CONTABLES	2521	D	172,1			39150001001	GANANCIA DEL EJERCICIO	TRASLADO UTILIDAD 2024	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	BBENITEZ	01/01/25	01/01/2025 12:00:00
80240	202501	01/01/25	6	906	NOTAS CONTABLES	925	C	-3080,55			39100001001	PÉRDIDAS ACUMULADAS EJERCICIOS ANTERIORES	NETEO GANANCIA O PERDIDA ACUMULADA	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	BBENITEZ	01/01/25	01/01/2025 12:00:00
80240	202501	01/01/25	6	906	NOTAS CONTABLES	926	D	3080,55			39050001001	GANANCIAS ACUMULADAS EJERCICIOS ANTERIORES	NETEO GANANCIA O PERDIDA ACUMULADA	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	BBENITEZ	01/01/25	01/01/2025 12:00:00
80240	202501	01/01/25	122	914	CIERRE FONDO INVERSION	1	C	-0,45			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 01-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	01/01/25	01/01/2025 12:00:00
80240	202501	01/01/25	122	914	CIERRE FONDO INVERSION	2	D	0,45			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 01-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	01/01/25	01/01/2025 12:00:00
80240	202501	02/01/25	123	914	CIERRE FONDO INVERSION	1	C	-0,71			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 02-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	02/01/25	02/01/2025 12:00:00
80240	202501	02/01/25	123	914	CIERRE FONDO INVERSION	2	D	0,71			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 02-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	02/01/25	02/01/2025 12:00:00
80240	202501	03/01/25	124	914	CIERRE FONDO INVERSION	2	D	0,89			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 03-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	03/01/25	03/01/2025 12:00:00
80240	202501	03/01/25	124	914	CIERRE FONDO INVERSION	1	C	-0,89			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 03-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	03/01/25	03/01/2025 12:00:00
80240	202501	04/01/25	125	914	CIERRE FONDO INVERSION	2	D	0,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 04-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	04/01/25	04/01/2025 12:00:00
80240	202501	04/01/25	125	914	CIERRE FONDO INVERSION	1	C	-0,41			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 04-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	04/01/25	04/01/2025 12:00:00
80240	202501	05/01/25	126	914	CIERRE FONDO INVERSION	2	D	0,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 05-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	05/01/25	05/01/2025 12:00:00
80240	202501	05/01/25	126	914	CIERRE FONDO INVERSION	1	C	-0,41			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 05-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	05/01/25	05/01/2025 12:00:00
80240	202501	06/01/25	127	914	CIERRE FONDO INVERSION	1	C	-0,41			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 06-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	06/01/25	06/01/2025 12:00:00
80240	202501	06/01/25	127	914	CIERRE FONDO INVERSION	2	D	0,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 06-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	06/01/25	06/01/2025 12:00:00
80240	202501	07/01/25	128	914	CIERRE FONDO INVERSION	2	D	0,61			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 07-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	MBELLO	07/01/25	07/01/2025 12:00:00
80240	202501	07/01/25	128	914	CIERRE FONDO INVERSION	1	C	-0,61			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 07-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	07/01/25	07/01/2025 12:00:00
80240	202501	08/01/25	129	914	CIERRE FONDO INVERSION	1	C	-0,7			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 08-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	08/01/25	08/01/2025 12:00:00
80240	202501	08/01/25	129	914	CIERRE FONDO INVERSION	2	D	0,7			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 08-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	08/01/25	08/01/2025 12:00:00
80240	202501	09/01/25	130	914	CIERRE FONDO INVERSION	1	C	-1,3			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 09-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	09/01/25	09/01/2025 12:00:00
80240	202501	09/01/25	130	914	CIERRE FONDO INVERSION	2	D	1,3			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 09-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	09/01/25	09/01/2025 12:00:00
80240	202501	10/01/25	131	914	CIERRE FONDO INVERSION	2	D	0,06			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 10-01-2025 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	10/01/25	10/01/2025 12:00:00
80240	202501	10/01/25	131	914	CIERRE FONDO INVERSION	1	C	-0,06			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 10-01-2025 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	10/01/25	10/01/2025 12:00:00
80240	202501	11/01/25	132	914	CIERRE FONDO INVERSION	2	D	0,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 11-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	11/01/25	11/01/2025 12:00:00
80240	202501	11/01/25	132	914	CIERRE FONDO INVERSION	1	C	-0,41			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 11-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	11/01/25	11/01/2025 12:00:00
80240	202501	12/01/25	133	914	CIERRE FONDO INVERSION	2	D	0,42			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 12-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	12/01/25	12/01/2025 12:00:00
80240	202501	12/01/25	133	914	CIERRE FONDO INVERSION	1	C	-0,42			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 12-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	12/01/25	12/01/2025 12:00:00
80240	202501	13/01/25	134	914	CIERRE FONDO INVERSION	2	D	0,1			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 13-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	13/01/25	13/01/2025 12:00:00
80240	202501	13/01/25	134	914	CIERRE FONDO INVERSION	1	C	-0,1			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 13-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	13/01/25	13/01/2025 12:00:00
80240	202501	14/01/25	135	914	CIERRE FONDO INVERSION	2	D	0,44			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 14-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	14/01/25	14/01/2025 12:00:00
80240	202501	14/01/25	135	914	CIERRE FONDO INVERSION	1	C	-0,44			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 14-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	14/01/25	14/01/2025 12:00:00
80240	202501	15/01/25	136	914	CIERRE FONDO INVERSION	2	D	0,47			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 15-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	15/01/25	15/01/2025 12:00:00
80240	202501	15/01/25	136	914	CIERRE FONDO INVERSION	1	C	-0,47			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 15-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	15/01/25	15/01/2025 12:00:00
80240	202501	16/01/25	137	914	CIERRE FONDO INVERSION	2	D	0,29			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 16-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	16/01/25	16/01/2025 12:00:00
80240	202501	16/01/25	137	914	CIERRE FONDO INVERSION	1	C	-0,29			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 16-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	16/01/25	16/01/2025 12:00:00
80240	202501	17/01/25	138	914	CIERRE FONDO INVERSION	2	D	0,83			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 17-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	17/01/25	17/01/2025 12:00:00
80240	202501	17/01/25	138	914	CIERRE FONDO INVERSION	1	C	-0,83			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 17-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	17/01/25	17/01/2025 12:00:00
80240	202501	18/01/25	139	914	CIERRE FONDO INVERSION	1	C	-0,4			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 18-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	18/01/25	18/01/2025 12:00:00
80240	202501	18/01/25	139	914	CIERRE FONDO INVERSION	2	D	0,4			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 18-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	18/01/25	18/01/2025 12:00:00
80240	202501	19/01/25	140	914	CIERRE FONDO INVERSION	1	C	-0,42			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 19-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	19/01/25	19/01/2025 12:00:00
80240	202501	19/01/25	140	914	CIERRE FONDO INVERSION	2	D	0,42			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 19-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	19/01/25	19/01/2025 12:00:00
80240	202501	20/01/25	141	914	CIERRE FONDO INVERSION	2	D	0,48			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 20-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	20/01/25	20/01/2025 12:00:00
80240	202501	20/01/25	141	914	CIERRE FONDO INVERSION	1	C	-0,48			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 20-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	20/01/25	20/01/2025 12:00:00
80240	202501	21/01/25	142	914	CIERRE FONDO INVERSION	1	C	-0,62			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 21-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	21/01/25	21/01/2025 12:00:00
80240	202501	21/01/25	142	914	CIERRE FONDO INVERSION	2	D	0,62			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 21-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	21/01/25	21/01/2025 12:00:00
80240	202501	22/01/25	143	914	CIERRE FONDO INVERSION	2	D	0,65			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 22-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	22/01/25	22/01/2025 12:00:00
80240	202501	22/01/25	143	914	CIERRE FONDO INVERSION	1	C	-0,65			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 22-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	22/01/25	22/01/2025 12:00:00
80240	202501	23/01/25	144	914	CIERRE FONDO INVERSION	2	D	0,65			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 23-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	23/01/25	23/01/2025 12:00:00
80240	202501	23/01/25	144	914	CIERRE FONDO INVERSION	1	C	-0,65			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 23-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	23/01/25	23/01/2025 12:00:00
80240	202501	24/01/25	145	914	CIERRE FONDO INVERSION	1	C	-1,63			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 24-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	24/01/25	24/01/2025 12:00:00
80240	202501	24/01/25	145	914	CIERRE FONDO INVERSION	2	D	1,63			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 24-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	24/01/25	24/01/2025 12:00:00
80240	202501	25/01/25	146	914	CIERRE FONDO INVERSION	2	D	0,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 25-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	25/01/25	25/01/2025 12:00:00
80240	202501	25/01/25	146	914	CIERRE FONDO INVERSION	1	C	-0,41			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 25-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	25/01/25	25/01/2025 12:00:00
80240	202501	26/01/25	147	914	CIERRE FONDO INVERSION	2	D	0,4			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 26-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	26/01/25	26/01/2025 12:00:00
80240	202501	26/01/25	147	914	CIERRE FONDO INVERSION	1	C	-0,4			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 26-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	26/01/25	26/01/2025 12:00:00
80240	202501	27/01/25	148	914	CIERRE FONDO INVERSION	1	C	-0,03			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 27-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	FORDONEZ	27/01/25	27/01/2025 12:00:00
80240	202501	27/01/25	148	914	CIERRE FONDO INVERSION	2	D	0,03			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 27-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	FORDONEZ	27/01/25	27/01/2025 12:00:00
80240	202501	28/01/25	149	914	CIERRE FONDO INVERSION	2	D	0,11			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 28-01-2025 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	28/01/25	28/01/2025 12:00:00
80240	202501	28/01/25	149	914	CIERRE FONDO INVERSION	1	C	-0,11			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 28-01-2025 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	28/01/25	28/01/2025 12:00:00
80240	202501	29/01/25	150	914	CIERRE FONDO INVERSION	1	C	-0,73			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 29-01-2025 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	29/01/25	29/01/2025 12:00:00
