MVCO_CIAS	MVCO_FECMOV	MVCO_FECDOC	MVCO_NROCOM	MVCO_TPCO	TPCO_DESCRI	TO_NUMBER(C.MVCO_RENGLN)	MVCO_TPORAN	MVCO_MTOREN	MVCO_MONE	MVCO_CECO	MVCO_MAYO	MAYO_DESCRI	MVCO_DESCRI	AUXI_NIT	AUXI_DESCRI	CTCO_STATUS	CTCO_USER	CTCO_FECCOM	TO_CHAR(A.CTCO_FECCOM,'DD/MM/YYYYHH12:MI:SS')
110100	202410	25/10/24	5	901	CAUSACIONES PAGO PROVEEDORES	2	D	3094000			35101002009	COMISION FIDUCIARIA	ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	ATORRESG	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	5	901	CAUSACIONES PAGO PROVEEDORES	1	C	-3094000			25011501001	COMISION POR ADMINISTRACION	ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	ATORRESG	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	6	C	-3094000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	8	C	-12376			13020501001	FONDO COMUN ORDINARIO 1	CONTRIBUCIÓN ESPECIAL (5) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	5	D	3094000			25011501001	COMISION POR ADMINISTRACION	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	9	904	EGRESO CAJA	7	D	12376			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CONTRIBUCIÓN ESPECIAL (5) . Cumplimiento pagos:. Orden pago: ""5"" Benef. pago: ""800155413"" Forma de pago : ""98"". Obs:ORFEO 432213 2 TRASLADO RECURSOS CONCEPTO PAGO COMISION FIDUCIARIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	54	914	CIERRE FONDO INVERSION	2	D	960,89			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 25-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	25/10/24	25/10/2024 12:00:00
110100	202410	25/10/24	54	914	CIERRE FONDO INVERSION	1	C	-960,89			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 25-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	25/10/24	25/10/2024 12:00:00
110100	202410	26/10/24	55	914	CIERRE FONDO INVERSION	2	D	480,58			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 26-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	26/10/24	26/10/2024 12:00:00
110100	202410	26/10/24	55	914	CIERRE FONDO INVERSION	1	C	-480,58			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 26-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	26/10/24	26/10/2024 12:00:00
110100	202410	27/10/24	56	914	CIERRE FONDO INVERSION	1	C	-430,05			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 27-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	27/10/24	27/10/2024 12:00:00
110100	202410	27/10/24	56	914	CIERRE FONDO INVERSION	2	D	430,05			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 27-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	27/10/24	27/10/2024 12:00:00
110100	202410	28/10/24	57	914	CIERRE FONDO INVERSION	1	C	-2779,21			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 28-10-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	28/10/24	28/10/2024 12:00:00
110100	202410	28/10/24	57	914	CIERRE FONDO INVERSION	2	D	2779,21			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 28-10-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	28/10/24	28/10/2024 12:00:00
110100	202410	29/10/24	58	914	CIERRE FONDO INVERSION	2	D	17,02			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 29-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	29/10/24	29/10/2024 12:00:00
110100	202410	29/10/24	58	914	CIERRE FONDO INVERSION	1	C	-17,02			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 29-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	29/10/24	29/10/2024 12:00:00
110100	202410	30/10/24	59	914	CIERRE FONDO INVERSION	2	D	154,97			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 30-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	30/10/24	30/10/2024 12:00:00
110100	202410	30/10/24	59	914	CIERRE FONDO INVERSION	1	C	-154,97			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 30-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	30/10/24	30/10/2024 12:00:00
110100	202410	31/10/24	2	905	CIERRES CONTABLES	1	D	31377,51			39200001001	PERDIDA DEL EJERCICIO	Perdida del Periodo.	800900924	PERDIDAS SOCIEDAD	A	YRAIGOSA	31/10/24	31/10/2024 12:00:00
110100	202410	31/10/24	2	905	CIERRES CONTABLES	2	C	-31377,51			59050001002	PÉRDIDAS	Perdida del Periodo.	800900924	PERDIDAS SOCIEDAD	A	YRAIGOSA	31/10/24	31/10/2024 12:00:00
110100	202410	31/10/24	60	914	CIERRE FONDO INVERSION	1	C	-422,85			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 31-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	31/10/24	31/10/2024 12:00:00
110100	202410	31/10/24	60	914	CIERRE FONDO INVERSION	2	D	422,85			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 31-10-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	31/10/24	31/10/2024 12:00:00
110100	202411	01/11/24	61	914	CIERRE FONDO INVERSION	1	C	-377,87			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 01-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	01/11/24	01/11/2024 12:00:00
110100	202411	01/11/24	61	914	CIERRE FONDO INVERSION	2	D	377,87			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 01-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	01/11/24	01/11/2024 12:00:00
110100	202411	02/11/24	62	914	CIERRE FONDO INVERSION	1	C	-478,32			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 02-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	02/11/24	02/11/2024 12:00:00
110100	202411	02/11/24	62	914	CIERRE FONDO INVERSION	2	D	478,32			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 02-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	02/11/24	02/11/2024 12:00:00
110100	202411	03/11/24	63	914	CIERRE FONDO INVERSION	2	D	436,03			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 03-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	03/11/24	03/11/2024 12:00:00
110100	202411	03/11/24	63	914	CIERRE FONDO INVERSION	1	C	-436,03			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 03-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	03/11/24	03/11/2024 12:00:00
110100	202411	04/11/24	64	914	CIERRE FONDO INVERSION	1	C	-435,05			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 04-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	04/11/24	04/11/2024 12:00:00
110100	202411	04/11/24	64	914	CIERRE FONDO INVERSION	2	D	435,05			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 04-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	04/11/24	04/11/2024 12:00:00
110100	202411	05/11/24	65	914	CIERRE FONDO INVERSION	1	C	-827,16			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 05-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	05/11/24	05/11/2024 12:00:00
110100	202411	05/11/24	65	914	CIERRE FONDO INVERSION	2	D	827,16			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 05-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	05/11/24	05/11/2024 12:00:00
110100	202411	06/11/24	66	914	CIERRE FONDO INVERSION	2	D	111,59			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 06-11-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	06/11/24	06/11/2024 12:00:00
110100	202411	06/11/24	66	914	CIERRE FONDO INVERSION	1	C	-111,59			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 06-11-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	06/11/24	06/11/2024 12:00:00
110100	202411	07/11/24	3	903	INGRESOS CAJA	2	C	-1417531172,4			35050501001	APORTES EN DINERO	NRO.CUENTA BANC.(100002175). ADICION(1). ADICIÓN DIVISA # 1200104103	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	MASANCHEZ	07/11/24	07/11/2024 12:00:00
110100	202411	07/11/24	3	903	INGRESOS CAJA	1	D	1417531172,4			13020501001	FONDO COMUN ORDINARIO 1	NRO.CUENTA BANC.(100002175). ADICION(1). ADICIÓN DIVISA # 1200104103	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MASANCHEZ	07/11/24	07/11/2024 12:00:00
110100	202411	07/11/24	67	914	CIERRE FONDO INVERSION	1	C	-1226,15			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 07-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	07/11/24	07/11/2024 12:00:00
110100	202411	07/11/24	67	914	CIERRE FONDO INVERSION	2	D	1226,15			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 07-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	07/11/24	07/11/2024 12:00:00
110100	202411	08/11/24	6	901	CAUSACIONES PAGO PROVEEDORES	2	D	1400000000			35100501001	RESTITUCION DE APORTES	ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	6	901	CAUSACIONES PAGO PROVEEDORES	1	C	-1400000000			25110501001	PROVEEDORES	ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	5	D	1400000000			25110501001	PROVEEDORES	RETIRO (3) .  NRO.CUENTA BANC.(0550470100411870). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	6	C	-1400000000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(0550470100411870). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	10	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""6"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 434624 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	68	914	CIERRE FONDO INVERSION	2	D	1229563,97			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 08-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	08/11/24	08/11/2024 12:00:00
110100	202411	08/11/24	68	914	CIERRE FONDO INVERSION	1	C	-1229563,97			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 08-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	08/11/24	08/11/2024 12:00:00
110100	202411	09/11/24	69	914	CIERRE FONDO INVERSION	1	C	-3680,27			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 09-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	09/11/24	09/11/2024 12:00:00
110100	202411	09/11/24	69	914	CIERRE FONDO INVERSION	2	D	3680,27			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 09-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	09/11/24	09/11/2024 12:00:00
110100	202411	10/11/24	70	914	CIERRE FONDO INVERSION	2	D	3653,35			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 10-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	10/11/24	10/11/2024 12:00:00
110100	202411	10/11/24	70	914	CIERRE FONDO INVERSION	1	C	-3653,35			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 10-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	10/11/24	10/11/2024 12:00:00
110100	202411	11/11/24	71	914	CIERRE FONDO INVERSION	1	C	-3672,55			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 11-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	11/11/24	11/11/2024 12:00:00
110100	202411	11/11/24	71	914	CIERRE FONDO INVERSION	2	D	3672,55			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 11-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	11/11/24	11/11/2024 12:00:00
110100	202411	12/11/24	7	901	CAUSACIONES PAGO PROVEEDORES	2	D	1180000000			35100501001	RESTITUCION DE APORTES	ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	12/11/24	12/11/2024 12:00:00
110100	202411	12/11/24	7	901	CAUSACIONES PAGO PROVEEDORES	1	C	-1180000000			25110501001	PROVEEDORES	ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	12/11/24	12/11/2024 12:00:00
110100	202411	12/11/24	4	903	INGRESOS CAJA	1	D	1189469190			13020501001	FONDO COMUN ORDINARIO 1	NRO.CUENTA BANC.(100002175). ADICION(1). ADICIÓN DIVISA # 1200104103	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MASANCHEZ	12/11/24	12/11/2024 12:00:00
110100	202411	12/11/24	4	903	INGRESOS CAJA	2	C	-1189469190			35050501001	APORTES EN DINERO	NRO.CUENTA BANC.(100002175). ADICION(1). ADICIÓN DIVISA # 1200104103	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	MASANCHEZ	12/11/24	12/11/2024 12:00:00
110100	202411	12/11/24	72	914	CIERRE FONDO INVERSION	2	D	9746,1			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 12-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	12/11/24	12/11/2024 12:00:00
110100	202411	12/11/24	72	914	CIERRE FONDO INVERSION	1	C	-9746,1			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 12-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	12/11/24	12/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	6	C	-1180000000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(0550470100411870). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	5	D	1180000000			25110501001	PROVEEDORES	RETIRO (3) .  NRO.CUENTA BANC.(0550470100411870). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	901430849	SAUTARI SAS   	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	11	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""7"" Benef. pago: ""901430849"" Forma de pago : ""92"". Obs:ORFEO 435246 2 TRASLADO RECURSOS A CUENTA PROPIA	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	VGRANADA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	73	914	CIERRE FONDO INVERSION	2	D	303713,17			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 13-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	13/11/24	13/11/2024 12:00:00
110100	202411	13/11/24	73	914	CIERRE FONDO INVERSION	1	C	-303713,17			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 13-11-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	13/11/24	13/11/2024 12:00:00
