FECHA_PROCESO	CUENTA_CONTABLE	COD_1	COD_2	COD_4	COD_6	COD_8	COD_11	NOM_CUENTA	FECHA_COMPROBANTE	NUMERO_COMPROBANTE	TIPO_COMPROBANTE	NOMBRE_COMPROBANTE	DEBITO	CREDITO	NIT_TERCERO	NOMBRE_COMUN	TIPO_PERSONA	DESCRIPCION	USUARIO	CODIGO_PRODUCTO
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	44	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-5-	YRAIGOSA	1
23/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	23/06/23	44	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -5-	YRAIGOSA	1
23/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	23/06/23	44	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-5-	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	45	2	EGRESOS	250000000	0	901388345	GOLD MINER D&P SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279042-PAGO	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	45	2	EGRESOS	0	250000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279042-PAGO	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	46	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-3-	YRAIGOSA	1
23/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	23/06/23	46	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -3-	YRAIGOSA	1
23/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	23/06/23	46	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-3-	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	47	2	EGRESOS	300000000	0	901559983	INVERSIONES DIAZ CEBALLOS & CIA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279052-PAGO	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	47	2	EGRESOS	0	300000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279052-PAGO	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	48	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-4-	YRAIGOSA	1
23/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	23/06/23	48	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -4-	YRAIGOSA	1
23/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	23/06/23	48	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-4-	YRAIGOSA	1
23/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	23/06/23	20013	46	EGRESO SIN CHEQUE	3600000	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	20013	46	EGRESO SIN CHEQUE	0	3600000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 5	YRAIGOSA	1
23/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	23/06/23	20014	46	EGRESO SIN CHEQUE	1000000	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	20014	46	EGRESO SIN CHEQUE	0	1000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 3	YRAIGOSA	1
23/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	23/06/23	20015	46	EGRESO SIN CHEQUE	1200000	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	20015	46	EGRESO SIN CHEQUE	0	1200000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 4	YRAIGOSA	1
25/06/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	25/06/23	10	1	INGRESOS	0	2543499,21	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
25/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	25/06/23	10	1	INGRESOS	2543499,21	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
25/06/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	25/06/23	11	1	INGRESOS	37985,33	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
25/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	25/06/23	11	1	INGRESOS	0	37985,33	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
26/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/06/23	26	62	CAUSACION DE PAGOS	0	1200000000	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306232200280812-REST	YRAIGOSA	1
26/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	26/06/23	26	62	CAUSACION DE PAGOS	1200000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306232200280812-REST	YRAIGOSA	1
26/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/06/23	49	2	EGRESOS	1200000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306232200280812-REST	YRAIGOSA	1
26/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/06/23	49	2	EGRESOS	0	1200000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306232200280812-REST	YRAIGOSA	1
26/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/06/23	50	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-7-	YRAIGOSA	1
26/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	26/06/23	50	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -7-	YRAIGOSA	1
26/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	26/06/23	50	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-7-	YRAIGOSA	1
28/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	28/06/23	27	62	CAUSACION DE PAGOS	0	5153598000	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306272200283112-REST	YRAIGOSA	1
28/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	28/06/23	27	62	CAUSACION DE PAGOS	5153598000	0	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306272200283112-REST	YRAIGOSA	1
28/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	28/06/23	51	2	EGRESOS	5153598000	0	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306272200283112-REST	YRAIGOSA	1
28/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/06/23	51	2	EGRESOS	0	5153598000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306272200283112-REST	YRAIGOSA	1
28/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/06/23	52	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-8-	YRAIGOSA	1
28/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	28/06/23	52	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -8-	YRAIGOSA	1
28/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	28/06/23	52	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-8-	YRAIGOSA	1
28/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	28/06/23	20016	46	EGRESO SIN CHEQUE	20614392	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
28/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	28/06/23	20016	46	EGRESO SIN CHEQUE	0	20614392	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 8	YRAIGOSA	1
29/06/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	29/06/23	28	62	CAUSACION DE PAGOS	0	4141200	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45099 CAPITAL 414120	YRAIGOSA	1
29/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	29/06/23	28	62	CAUSACION DE PAGOS	4141200	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45099 CAPITAL 414120	YRAIGOSA	1
29/06/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	29/06/23	53	2	EGRESOS	4141200	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45099 CAPITAL 414120	YRAIGOSA	1
29/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	29/06/23	53	2	EGRESOS	0	4141200	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45099 CAPITAL 414120	YRAIGOSA	1
29/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	29/06/23	54	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-45099-	YRAIGOSA	1
29/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	29/06/23	54	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-45099-	YRAIGOSA	1
29/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	29/06/23	54	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-45099-	YRAIGOSA	1
29/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	29/06/23	20017	46	EGRESO SIN CHEQUE	16564,8	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
29/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	29/06/23	20017	46	EGRESO SIN CHEQUE	0	16564,8	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-45099	YRAIGOSA	1
30/06/23	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	30/06/23	10	18	CIERRES	23816507,75	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/06/23	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/06/23	10	18	CIERRES	0	23816507,75	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/06/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/06/23	12	1	INGRESOS	0	606255,69	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/06/23	12	1	INGRESOS	606255,69	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/06/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	30/06/23	13	1	INGRESOS	439460,44	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
30/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/06/23	13	1	INGRESOS	0	439460,44	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
12/07/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/07/23	29	62	CAUSACION DE PAGOS	0	6902000	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45664 CAPITAL 690200	YRAIGOSA	1
12/07/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/07/23	29	62	CAUSACION DE PAGOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45664 CAPITAL 690200	YRAIGOSA	1
12/07/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/07/23	55	2	EGRESOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45664 CAPITAL 690200	YRAIGOSA	1
12/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/07/23	55	2	EGRESOS	0	6902000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-45664 CAPITAL 690200	YRAIGOSA	1
12/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/07/23	56	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-45664-	YRAIGOSA	1
12/07/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	12/07/23	56	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-45664-	YRAIGOSA	1
12/07/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/07/23	56	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-45664-	YRAIGOSA	1
12/07/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	12/07/23	20018	46	EGRESO SIN CHEQUE	27608	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
12/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/07/23	20018	46	EGRESO SIN CHEQUE	0	27608	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-45664	YRAIGOSA	1
18/07/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	18/07/23	30	62	CAUSACION DE PAGOS	0	27982865,05	8220	KUNDAN REFINERY PRIVATE LTD	JURIDICA	ORFEO 347536 2 TRASLADO DE RECURSOS POR CONCEPTO DE GIRO A	YRAIGOSA	1
18/07/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	18/07/23	30	62	CAUSACION DE PAGOS	27982865,05	0	8220	KUNDAN REFINERY PRIVATE LTD	JURIDICA	ORFEO 347536 2 TRASLADO DE RECURSOS POR CONCEPTO DE GIRO A	YRAIGOSA	1
18/07/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	18/07/23	57	2	EGRESOS	27982865,05	0	8220	KUNDAN REFINERY PRIVATE LTD	JURIDICA	ORFEO 347536 2 TRASLADO DE RECURSOS POR CONCEPTO DE GIRO A	YRAIGOSA	1
18/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	18/07/23	57	2	EGRESOS	0	27982865,05	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	ORFEO 347536 2 TRASLADO DE RECURSOS POR CONCEPTO DE GIRO A	YRAIGOSA	1
18/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	18/07/23	58	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO OT-1-	YRAIGOSA	1
18/07/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	18/07/23	58	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -1-	YRAIGOSA	1
18/07/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	18/07/23	58	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-1-	YRAIGOSA	1
18/07/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	18/07/23	20019	46	EGRESO SIN CHEQUE	111931,46	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
18/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	18/07/23	20019	46	EGRESO SIN CHEQUE	0	111931,46	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 1	YRAIGOSA	1
25/07/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	25/07/23	14	1	INGRESOS	0	3040493,52	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
25/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	25/07/23	14	1	INGRESOS	3040493,52	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
25/07/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	25/07/23	15	1	INGRESOS	862323,15	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
25/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	25/07/23	15	1	INGRESOS	0	862323,15	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/07/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/07/23	16	1	INGRESOS	0	579574,92	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/07/23	16	1	INGRESOS	579574,92	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/07/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/07/23	17	1	INGRESOS	365019,46	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/07/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/07/23	17	1	INGRESOS	0	365019,46	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/07/23	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/07/23	11	18	CIERRES	0	2245623,35	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/07/23	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/07/23	11	18	CIERRES	2245623,35	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/07/23	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/07/23	11	18	CIERRES	2245623,35	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/07/23	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/07/23	11	18	CIERRES	0	2245623,35	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
10/08/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	10/08/23	31	62	CAUSACION DE PAGOS	0	6902000	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-46511 CAPITAL 690200	YRAIGOSA	1
10/08/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	10/08/23	31	62	CAUSACION DE PAGOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-46511 CAPITAL 690200	YRAIGOSA	1
10/08/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	10/08/23	59	2	EGRESOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-46511 CAPITAL 690200	YRAIGOSA	1
10/08/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	10/08/23	59	2	EGRESOS	0	6902000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-46511 CAPITAL 690200	YRAIGOSA	1
10/08/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	10/08/23	60	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-46511-	YRAIGOSA	1
10/08/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	10/08/23	60	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-46511-	YRAIGOSA	1
10/08/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	10/08/23	60	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-46511-	YRAIGOSA	1
10/08/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	10/08/23	20020	46	EGRESO SIN CHEQUE	27608	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
10/08/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	10/08/23	20020	46	EGRESO SIN CHEQUE	0	27608	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-46511	YRAIGOSA	1
27/08/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	27/08/23	18	1	INGRESOS	0	3273770,85	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
27/08/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	27/08/23	18	1	INGRESOS	3273770,85	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
